userName,score,at,content,clean,sentiment_score,sentiment,cluster,pca1,pca2
Nur Khoiriyah,1,2025-05-24 20:56:48,"cs nya lambat penanganannya g gercep, saya kena toko fiktif sudah komplen sdh retur, tp pihak toko kasih alamat g jelas g smpe2 retur sya,,ini malah dr pihak ekspedisi dikembalikan ke alamat sy lg,bingung jdnya mau komplen kmn lg prosesnya lama,bingung jg dana sya yg tertahan entah gimana nti bakal balik ga, udh coba lewat email, TokopediaCare tp gda perkembangan,,toko fiktif nya jg msih jln smpe skrng. pdhl udh sy laporin. g kya si oren gercep",cs nya lambat tangan g gercep kena toko fiktif komplen sdh retur tp pihak toko kasih alamat g jelas g smpe retur syaini malah dr pihak ekspedisi kembali alamat sy lgbingung jdnya mau komplen kmn lg proses lamabingung jg dana sya yg tahan entah gimana nti bakal balik ga udh coba lewat email tokopediacare tp gda perkembangantoko fiktif nya jg msih jln smpe skrng pdhl udh sy laporin g kya si oren gercep,0.0,neutral,2,-0.008019731786245727,-0.095307477894272
Andri Widayat,1,2025-05-24 20:55:53,"Ini bodoh yg upgrade tampilan, biar kelihatan kerja apa gimana???? balikin ke tampilan awal.",bodoh yg upgrade tampil biar lihat kerja apa gimana balikin tampil awal,0.0,neutral,2,-0.005346642423392667,-0.07254462285057128
Rudi Tri Candra,1,2025-05-24 20:50:52,"Semenjak ada handover paket pengiriman jadi lelet, yg dikirim ini gadget padahal. Gimana nanti asuransinya jika rusak. Hilangin aja, bikin customer was was",semenjak handover paket kirim jadi lelet yg kirim gadget padahal gimana asuransi rusak hilangin aja bikin customer was was,0.0,neutral,2,-0.0033191931877888025,-0.0876814171812421
Arif Nugroho,5,2025-05-24 20:45:35,ok,,0.0,neutral,2,-0.004701091969578247,-0.05308889330794577
Wa Imah,5,2025-05-24 20:32:36,suka,suka,0.0,neutral,2,-0.005467223983556978,-0.06992021600315666
Nana Sutarna,5,2025-05-24 20:32:33,mantap,mantap,0.0,neutral,1,-0.6837837936024181,0.6568706586696152
raghibash Ashshabar,1,2025-05-24 20:21:13,"kurang ketat dalam pemilihan orang dalam menjadi seller sehingga banyak muncul penipuan didalam aplikasi. saya pernah membeli barang pre order dan mengkonfirmasi dulu apakah barang asli apa tidak, dan saat barang sampai ternyata bukan barang itu yang dikirimkan. dan saat dikembalikan terhalang dikarenakan seller tidak bisa dihubungi juga alamat nya yang tidak jelas sehingga dana saya tidak bisa kembali . padahal sudah konfirmasi di Tokopedia care tapi hanya dibalas akan dibantu.😡",kurang ketat pilih orang jadi seller banyak muncul tipu dalam aplikasi pernah beli barang pre order konfirmasi dulu barang asli apa barang nyata bukan barang kirim dan saat kembali halang karena seller hubung alamat nya yang tidak jelas dana tidak bisa kembali padahal konfirmasi tokopedia care hanya balas bantu,0.4939,positive,2,-0.006878334122440486,-0.12847446450115887
MXP,2,2025-05-24 20:14:04,"gak tau sekarang kok beds bgt CS nya, lebih bnyak boot / robot/ komputer, jawaban template semua. beda sama yang dulu jawaban cepat dan ngerti masalah. pelayanan menurun",gak tau sekarang kok beds bgt cs nya lebih bnyak boot robot komputer jawab template semua beda sama dulu jawab cepat ngerti masalah layan turun,0.0,neutral,2,-0.006139202881226308,-0.09259452488622893
HILMAN N F,5,2025-05-24 19:40:18,"mohon prinsip profesionalnya diterapkan lagi di sistem aplikasi Tokopedia yaitu customer service seorang human harus ada,jangan cuman ada chatbot saja,dan harusnya Tokopedia atau anak usahanya yaitu mitra Tokopedia ngasih pemberitahuan yg jelas bahwa mitra Tokopedia tidak lagi beroperasi, keterangan di aplikasi mitra Tokopedia hanya ngasih tahu bahwa transaksi digital dialihkan ke Tokopedia,saya cek di playstore tidak ada lagi aplikasi mitra Tokopedia berarti sudah berhenti beroperasi ya?",mohon prinsip profesional terap sistem aplikasi tokopedia customer service orang human adajangan cuman chatbot sajadan harus tokopedia anak usaha mitra tokopedia ngasih pemberitahuan yg jelas mitra tokopedia operasi terang aplikasi mitra tokopedia ngasih tahu transaksi digital alih tokopediasaya cek di playstore ada lagi aplikasi mitra tokopedia arti henti operasi,0.0,neutral,2,-0.022967129296192847,-0.09395318891624423
Asep Saepudin,5,2025-05-24 19:39:44,keren banget,keren banget,0.0,neutral,2,0.003250475701202752,-0.08013712127213682
Tata Maria,5,2025-05-24 19:04:34,knp tokopedia skrg pengiriman lama sekali..brg saya blm sampe2 jg,knp tokopedia skrg kirim lama sekalibrg blm sampe jg,0.0,neutral,2,-0.014283697844162262,-0.08341140673753407
gilang amon,4,2025-05-24 19:02:41,MURAH DAN YANG GAK DONLOD TOKOPEDIA RUGI,murah yang gak donlod tokopedia rugi,0.0,neutral,2,-0.012684644407116787,-0.08213177183148065
JOHAN98Jr,1,2025-05-24 18:57:43,"saya sangat kecewa sebagai konsumen baru tokopedia,saya beli barang bekas dari 16 maret 2025 sampai sekarang belum juga di kembalikan dana saya,padahal udah retrun barang sesuai saya beli dan udah kirim video Peking barang mulai dari bungkus sampai antar ke kurir,saya merasa rugi disini sebesar Rp. 7.868.900,dan merasa di pojokkan karena minta kompensasi sebesar 1.7jt gila benar,padahal saya kirim retrun barang sesuai apa yg di kirim sama penjual,kalo tidak minus tidak mungkin saya retrun barang",sangat kecewa konsumen baru tokopediasaya beli barang bekas maret sekarang juga kembali dana sayapadahal udah retrun barang sesuai beli udah kirim video peking barang mulai bungkus antar kurirsaya rasa rugi sini besar rp rasa pojok minta kompensasi besar jt gila benarpadahal kirim retrun barang sesuai apa yg kirim sama penjualkalo minus mungkin retrun barang,0.2263,positive,2,-0.005941146588355867,-0.11246824519020988
Endin Faerudin,5,2025-05-24 18:48:25,Mantap coy,mantap coy,0.0,neutral,1,-0.37189452743819357,0.3290039588653715
Arpan Arpan Gs123,4,2025-05-24 18:40:33,mantap,mantap,0.0,neutral,1,-0.6837837936024181,0.6568706586696152
ardian indo firmansyah,5,2025-05-24 18:33:41,bagus banget buat belanja dan aman,bagus banget buat belanja aman,0.0,neutral,2,0.2831867112393591,0.18001214380249514
Швтфєб Бч,5,2025-05-24 18:24:32,oke aku dapet vocer 250k,oke aku dapet vocer k,0.0,neutral,2,-0.008494555311247336,-0.0761244539076637
Nurul Hidayat,1,2025-05-24 18:20:24,"disuruh nyambung akun tiktok gk nyambung² bgsd ! muter² mulu masuk di apk tiktok, masuk apk tokped balik lagi ke tiktok bgsd",suruh nyambung akun tiktok gk nyambung bgsd muter mulu masuk apk tiktok masuk apk tokped balik ke tiktok bgsd,0.0,neutral,2,-0.006447190505398599,-0.08263024345812643
Danur Mihardja,5,2025-05-24 18:14:38,mantap,mantap,0.0,neutral,1,-0.6837837936024181,0.6568706586696152
Limalas Senti,5,2025-05-24 18:11:23,terimakasih sangat membatu adanya BRI Tokopedia,terimakasih sangat batu ada bri tokopedia,0.0,neutral,2,-0.02394006749883983,-0.0874123679174179
Yan Wia,4,2025-05-24 18:06:56,tolong dalam pembatalan orderan disediakan alasan penyedia barang tidak bisa karena stok sudah habis. ini pengalaman saya kemarin belanja disuruh batalin karena lupa katanya.,dalam batal order sedia alas sedia barang bisa stok habis alam kemarin belanja suruh batalin lupa kata,-0.2732,negative,2,-0.00521554211631043,-0.08420715446961115
Gali davila,4,2025-05-24 17:56:28,tokopedia applikasi yang baik tapi ongkir nya mahal,tokopedia applikasi baik ongkir nya mahal,0.0,neutral,2,-0.020726192235499857,-0.10979096740931163
budi167,2,2025-05-24 16:56:28,paling males update aplikasi mulu,paling males update aplikasi mulu,0.0,neutral,2,0.007280193739740996,-0.08225300566424731
Aji Saka,5,2025-05-24 16:49:51,Bagus,bagus,0.0,neutral,2,0.7180334588095492,0.6107956927648337
Muhammad Rudi,1,2025-05-24 16:34:04,"yg bales bot gak sih?, rating 4 keatas jawaban nya template , rating 3 kebawah pun sama",yg bales bot gak sih rating atas jawab nya template rating bawah sama,0.0,neutral,2,-0.003954742213554242,-0.08648126855751302
Arief,5,2025-05-24 16:34:01,Mantap sekarang sudah ada cod,mantap sekarang ada cod,0.0,neutral,1,-0.29929856169745456,0.23386635479640852
Dede Zumairoh,5,2025-05-24 16:32:43,Oke,oke,0.0,neutral,2,-0.010998226807395137,-0.07134009406468815
Bharata Sena KY,1,2025-05-24 16:23:45,"saya sebagai pengguna rokok elektrik sangat menyayangkan kenapa liquid untuk rokok elektrik dihilangkan, sedangkan device dan sebagainya masih bebas di jual.",bagai guna rokok elektrik sangat sayang liquid rokok elektrik hilang device bagai bebas jual,0.0,neutral,2,-0.0044667974415615016,-0.07624492825301714
Badi Zia,5,2025-05-24 16:20:36,Bagus,bagus,0.0,neutral,2,0.7180334588095492,0.6107956927648337
Indah Nurindah,5,2025-05-24 16:15:34,"sangat puas belanja ditoko pedia , pengiriman cepat",sangat puas belanja toko dia kirim cepat,0.0,neutral,2,-0.012453940233251162,-0.10869402289759873
Dwi Putranto,3,2025-05-24 15:55:14,"iya gak asik nih, fitur cari sekaligusnya hilang 👎 Down grade....",iya gak asik nih fitur cari sekaligus hilang down grade,0.0,neutral,2,-0.007590608666211161,-0.08540227172226647
Iid Yudistian,5,2025-05-24 15:55:00,sangat menggagu,sangat gagu,0.0,neutral,2,-0.0031499002774735313,-0.08707493748973884
Shaka Akhlan,2,2025-05-24 15:54:49,"makin aneh aja, ada promo diskon cma 5% eh kupon gratis ongkir malah hilang,sama aja kga ada potongan harga di cekout malah nambah ongkir🤣🤣",makin aneh aja promo diskon cma eh kupon gratis ongkir malah hilangsama aja kga potong harga cekout malah nambah ongkir,0.0516,positive,2,-0.008491176258749523,-0.09904583563568163
Kami Kita,2,2025-05-24 15:53:28,"Tadinya alasan Pilih Tokopedia krn ada fitur cari sekaligus, skrg ilang, otomatis uninstall aja deh nih apk...",tadi alas pilih tokopedia krn fitur cari sekaligus skrg ilang otomatis uninstall aja deh nih apk,-0.2732,negative,2,-0.017912267201989848,-0.09280173993287683
Muhammad Sholihin,5,2025-05-24 15:46:18,update,update,0.0,neutral,2,0.006803881661146278,-0.0732778971611445
Eko Suprapto,5,2025-05-24 15:39:55,sy mohon kepada toko pedia untuk memperhatikan jasa kirimnya karna ada beberapa paket tidak pernah sampai dan salain itu pengiriman sangat lambat akhirnya sy banyak belanja ditoko sebelah,sy mohon toko dia perhati jasa kirim karna beberapa paket pernah dan salain kirim sangat lambat akhir sy banyak belanja toko belah,0.0,neutral,2,-0.009250860442084894,-0.09950019144380293
wenny margaretha,1,2025-05-24 15:36:16,gabisa cekout di batalkan sistem melulu kecewa!,gabisa cekout batal sistem melulu kecewa,0.0,neutral,2,-0.005905947291029561,-0.06903198080581568
Sigi Haryati,5,2025-05-24 15:32:21,sangat memuaskan dan praktis,sangat muas praktis,0.0,neutral,2,0.026782230860790363,-0.07256106851985827
Nabila Kusuma,1,2025-05-24 15:26:10,saran untuk Tokopedia agar fitur refund di permudah dan harus ada penarikan ke DANA bukan cuman bank saja,saran tokopedia fitur refund mudah harus tari dana bukan cuman bank,0.0,neutral,2,-0.015176912740993757,-0.08770642441182604
Rana Jepara,5,2025-05-24 15:22:52,mantab banget,mantab banget,0.0,neutral,2,0.0026953122146757555,-0.08283276249240477
Jonpes Andrea,5,2025-05-24 15:21:22,Baik,baik,0.0,neutral,2,-0.008597934411261918,-0.10581906860114997
Nofia Friska,4,2025-05-24 15:05:50,Bagus,bagus,0.0,neutral,2,0.7180334588095492,0.6107956927648337
Arju syafaat muhammad,5,2025-05-24 14:59:41,bagus,bagus,0.0,neutral,2,0.7180334588095492,0.6107956927648337
Mohamad Rifai,5,2025-05-24 14:58:01,mudah2an amanah toko toko nya.,mudah amanah toko toko nya,0.0,neutral,2,-0.011515808056577316,-0.08658108091780937
gen x xelon,1,2025-05-24 14:38:24,gak bakal beli di Tokopedia lagi,gak bakal beli tokopedia,0.0,neutral,2,-0.02775355478922037,-0.09921377701743432
Farizz Rizz,1,2025-05-24 14:30:24,kenapa akun saya di log out ya? dan saat di relog ada tulisan eror dan masuk di akun yang lain,akun log out di relog tulis eror dan masuk di akun lain,0.0,neutral,2,-0.007431308919861094,-0.08764050439749252
Anda Endut,5,2025-05-24 13:58:50,mantap.... byk pilihan.... dan bs di percaya,mantap byk pilih bs percaya,0.0,neutral,1,-0.236785819946766,0.17591091764181407
Yuli Purnomo,5,2025-05-24 13:58:37,mantap,mantap,0.0,neutral,1,-0.6837837936024181,0.6568706586696152
Rudy Nurwandy,5,2025-05-24 13:55:46,"pengiriman lelet...sudah parah Tokopedia ,toko birudan orange pesan hari ini..besok bisa datang",kirim leletsudah parah tokopedia toko birudan orange pesan hari inibesok datang,0.0,neutral,2,-0.016842345989211735,-0.09345076041550889
Fadillah Dillah,5,2025-05-24 13:55:35,pembayaran sangat mudah dan tidak rumit. gampang dimengerti . trm kasih,bayar sangat mudah tidak rumit gampang erti trm kasih,0.0,neutral,2,-0.0005328492195306446,-0.09127336131337002
Agus Prasetiawan,2,2025-05-24 13:39:38,"kecewa sama aplikasi tokopedia. belanja 4 item tapi yang tertera di label cuma 2 macam item alhasil dari seller cuma dikirim 2. ini kedua kalinya saya mengalami hal seperti ini, (toko yang berbeda). entah ini bug atau apa. tolong diperbaiki",kecewa sama aplikasi tokopedia belanja item tera label cuma macam item alhasil seller cuma kirim dua kali alami seperti toko yang beda entah bug apa baik,0.0,neutral,2,-0.00869259689984207,-0.09369077919592726
Syaban 123,4,2025-05-24 13:18:20,perasaan sekarang eror Mulu ni apk,asa sekarang eror mulu ni apk,0.0,neutral,2,-0.01103502387849853,-0.07543998206625559
Haywel,1,2025-05-24 13:02:30,hubungin chat CS mau komplain kiriman ga sampai2 yg jawab malah AI.,hubungin chat cs mau komplain kirim ga yg jawab malah ai,0.0,neutral,2,-0.0022044510003370672,-0.09636019701352452
Siti Fatimah,5,2025-05-24 12:45:28,siapa yang mau diskonnya aku mah mau,siapa mau diskon aku mah mau,0.0,neutral,2,-0.006693781346937793,-0.08323992449475369
Rumah Bahagia,2,2025-05-24 12:45:11,"entahh knp semua voucher yg saya dapet atau miliki,gak bisa di gunakan untuk checkout,entah knp,dan solusinya bagaimana akupun gak tau,karna di bantuan Tokopedia care gak bisa juga..bikin sedihh",entahh knp semua voucher yg dapet milikigak guna checkoutentah knpdan solusi bagaimana aku gak taukarna di bantu tokopedia care gak jugabikin sedihh,0.4939,positive,2,-0.007115141861213226,-0.0963975989560197
Asep Mulya,1,2025-05-24 12:40:00,aaaakh,aaaakh,0.0,neutral,2,-0.005242508432566538,-0.059982902799118734
Ros Mini,1,2025-05-24 12:39:02,"Mitra Tokopedia ngeri ih..mau verifikasi akun buat refund dana mitra VA, harus foto ktp sm selfie pegang ktp, pas udah ketarik saldonya, apk nya sdh gak bisa kepake, trus malah diteror pinjol, penagih utang, sm penipuan, untung hp gw punya penyaring tlpn spam. Ih bahaya bgt MITRA TOKOPEDIA. Data mitra koq bisa bocor gitu ih",mitra tokopedia ngeri ihmau verifikasi akun buat refund dana mitra va foto ktp sm selfie pegang ktp pas udah tarik saldo apk nya sdh gak kepake trus malah teror pinjol tagih utang sm tipu untung hp gw punya nyaring tlpn spam ih bahaya bgt mitra tokopedia data mitra koq bocor gitu ih,-0.3612,negative,2,-0.0132190477967754,-0.09267902106697204
kindi Al jabar,5,2025-05-24 12:12:18,keren lah,keren lah,0.0,neutral,2,-0.005658071926015395,-0.07612490668729553
Dyah Lestari,1,2025-05-24 11:59:17,"iya ekpedisi otomatis pake kurir si cepat , paket bukannya di anter malah di retur tanpa konfirmasi udahin aja gausah pake sicepat",iya ekpedisi otomatis pake kurir si cepat paket bukan anter malah retur konfirmasi udahin aja gausah pake sicepat,0.0,neutral,2,-0.00703082997937912,-0.08746181999884835
Dadang Pemda,5,2025-05-24 11:49:45,sedikit harus grecep dalam input kode veripikasi...tapi barang nya insya Allah berkualitas,sedikit grecep input kode veripikasitapi barang nya insya allah kualitas,0.0,neutral,2,-0.00827299493947662,-0.07672556448922156
Exclusive 02,5,2025-05-24 11:45:56,mantapppppp,mantapppppp,0.0,neutral,2,-0.00524248218194208,-0.05998279608605787
RON FF,5,2025-05-24 11:26:00,mantap,mantap,0.0,neutral,1,-0.6837837936024181,0.6568706586696152
Muhammad Attabik al-haq Atta,1,2025-05-24 11:04:01,iklan terus,iklan terus,0.0,neutral,2,-0.005394700721618839,-0.07844664867349038
Della Sanjaya,1,2025-05-24 11:02:22,"ganti aja namanya jadi tokonilepuang, barang ga sampai gara gara sistem multi kurir, asuransi on juga, tapi prosesnya refund lama, udah satu bulan lebih ga ada kejelasan, uang 7,5jt tidaklah sedikit!!! tanggung aja itu dosa!",ganti aja nama jadi tokonilepuang barang ga gara gara sistem multi kurir asuransi on tapi proses refund lama udah satu bulan lebih ga jelas uang jt tidak sedikit tanggung aja dosa,0.2263,positive,2,-0.007163491863686974,-0.10313229427222607
Akhun Kediuk,4,2025-05-24 11:01:29,"aplikasi ini yang paling berat,lelet saat dibuka,sangat butuh waktu lama utk mengungah poto atau lainnya.mesti nya bisa belanja 4 item,dpt nya 1 atau 2 aja.saat diklik, nanti kembalinya ke awal lagi,kita mesti scrool lagi keatas.😤😴😥",aplikasi yang paling beratlelet dibukasangat butuh waktu lama utk mengungah poto lainnyamesti nya belanja itemdpt nya ajasaat klik kembali awal lagikita mesti scrool atas,0.0,neutral,2,-0.0002273865562214454,-0.0861861793388397
Sam sem gaming,1,2025-05-24 11:01:15,"lu ngapain gabung ke tiktok,dah bener tokped aja ngapain gabung ,bukan makin berkembang makin ancur toko gw ,,mana ada pinjaman modal toko ,,gara gara lu gabung gw malah gak bisa setor ,,ancur gara gara lu gabung ke tiktok,,pencairan seminggu,,gak bisa muter gak bisa setor ,,modal pas Pasan ,,pekok emang pengurus tokped gak punya otak",lu ngapain gabung tiktokdah bener tokped aja ngapain gabung bukan makin kembang makin ancur toko gw mana pinjam modal toko gara gara lu gabung gw malah gak setor ancur gara gara lu gabung tiktokpencairan seminggugak muter gak setor modal pas pas kok emang urus tokped gak punya otak,0.0,neutral,2,-0.00876443635466088,-0.09136333026343199
Tini Suhartini Official,5,2025-05-24 10:57:25,aplikasi yang mudah dan tidak ribet 👍👍,aplikasi mudah tidak ribet,0.0,neutral,2,0.005881364631894878,-0.09436278027838185
Sis Koko,1,2025-05-24 10:34:28,tidak menyelesaikan masalah,selesai masalah,0.0,neutral,2,-0.005561054087035592,-0.06524388911961139
Sopian boecip,5,2025-05-24 10:33:49,oke,oke,0.0,neutral,2,-0.010998226807395137,-0.07134009406468815
Fahraza Arie,5,2025-05-24 10:22:29,Gw Download Tokopedia Buat Cari Komponen Atau Paket PC Di Tokopedia Siapa Tau Ada Harga Murah Gitu,gw download tokopedia buat cari komponen paket pc tokopedia siapa tau harga murah gitu,0.0,neutral,2,-0.015171529281841702,-0.08274785503668465
dwi vatma,5,2025-05-24 10:21:08,Dear developer. sudah bagus. mohon lebih ditingkatksn kelengkapan produk yg dijual. mungkin bisa dimulai dari mudahnya aplikasi membuka toko,dear developer bagus mohon lebih ditingkatksn lengkap produk yg jual mungkin mulai mudah aplikasi buka toko,0.3818,positive,2,0.1316236180868922,0.03682146883468295
Muhammad Iqbal,5,2025-05-24 10:11:29,Tolong Balikin Menu Hapus chat... jadi kalo kita mau hapus chat biar gak banyak space memory kemakan.,balikin menu hapus chat jadi kalo mau hapus chat biar gak banyak space memory makan,0.0,neutral,2,-0.005334425293690358,-0.08229310022133113
